1415326701,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326701,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326701,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326701,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326701,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326701,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326701,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326702,s1-eth1,5531143.00,123428.58,5654571.50,123552,5536674,3669.33,1870.13,5539.46,1872,3673,0.00,0.00,0,0
1415326702,s1-eth2,123948.00,5547394.00,5671342.00,5547394,123948,1878.00,3681.00,5559.00,3681,1878,0.00,0.00,0,0
1415326702,s2-eth1,5547394.00,123948.00,5671342.00,123948,5547394,3681.00,1878.00,5559.00,1878,3681,0.00,0.00,0,0
1415326702,s2-eth2,123948.00,5553450.00,5677398.00,5553450,123948,1878.00,3685.00,5563.00,3685,1878,0.00,0.00,0,0
1415326702,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326702,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326702,total,11331964.00,11348344.00,22680308.00,11348344,11331964,11110.00,11116.00,22226.00,11116,11110,0.00,0.00,0,0
1415326703,s1-eth1,5954970.00,124546.00,6079516.00,124546,5954970,3953.00,1887.00,5840.00,1887,3953,0.00,0.00,0,0
1415326703,s1-eth2,124414.00,5942736.00,6067150.00,5942736,124414,1885.00,3944.00,5829.00,3944,1885,0.00,0.00,0,0
1415326703,s2-eth1,5942736.00,124414.00,6067150.00,124414,5942736,3944.00,1885.00,5829.00,1885,3944,0.00,0.00,0,0
1415326703,s2-eth2,124150.00,5962418.00,6086568.00,5962418,124150,1881.00,3957.00,5838.00,3957,1881,0.00,0.00,0,0
1415326703,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326703,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1415326703,total,12134672.00,12142508.00,24277180.00,12154650,12146806,11657.34,11667.33,23324.68,11679,11669,0.00,0.00,0,0
1415326704,s1-eth1,6009520.50,121912.09,6131432.50,122034,6015530,3981.02,1847.15,5828.17,1849,3985,0.00,0.00,0,0
1415326704,s1-eth2,122166.00,6024614.00,6146780.00,6024614,122166,1851.00,3991.00,5842.00,3991,1851,0.00,0.00,0,0
1415326704,s2-eth1,6024614.00,122166.00,6146780.00,122166,6024614,3991.00,1851.00,5842.00,1851,3991,0.00,0.00,0,0
1415326704,s2-eth2,122430.00,6032184.00,6154614.00,6032184,122430,1855.00,3996.00,5851.00,3996,1855,0.00,0.00,0,0
