1415339669,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339669,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339669,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339669,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339669,s0-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339669,s0-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339669,s0-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339669,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339670,s1-eth1,677960.06,14769.23,692729.31,14784,678638,450.55,223.78,674.33,224,451,0.00,0.00,0,0
1415339670,s1-eth2,14967.03,679472.56,694439.56,680152,14982,226.77,451.55,678.32,452,227,0.00,0.00,0,0
1415339670,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339670,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339670,s0-eth1,1249298.75,28021.98,1277320.75,28050,1250548,831.17,424.58,1255.74,425,832,0.00,0.00,0,0
1415339670,s0-eth3,14769.23,677960.06,692729.31,678638,14784,223.78,450.55,674.33,451,224,0.00,0.00,0,0
1415339670,s0-eth2,13318.68,612923.06,626241.75,613536,13332,201.80,407.59,609.39,408,202,0.00,0.00,0,0
1415339670,total,1970313.75,2013146.88,3983460.75,2015160,1972284,1934.07,1958.04,3892.11,1960,1936,0.00,0.00,0,0
1415339671,s1-eth1,668806.00,14916.00,683722.00,14916,668806,445.00,226.00,671.00,226,445,0.00,0.00,0,0
1415339671,s1-eth2,14916.00,667292.00,682208.00,667292,14916,226.00,444.00,670.00,444,226,0.00,0.00,0,0
1415339671,eth0,0.00,416.00,416.00,416,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1415339671,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1415339671,s0-eth1,1251244.00,28050.00,1279294.00,28050,1251244,832.00,425.00,1257.00,425,832,0.00,0.00,0,0
1415339671,s0-eth3,14916.00,668806.00,683722.00,668806,14916,226.00,445.00,671.00,445,226,0.00,0.00,0,0
1415339671,s0-eth2,13204.00,605844.00,619048.00,605844,13204,200.00,402.00,602.00,402,200,0.00,0.00,0,0
1415339671,total,1963622.00,1985860.00,3949482.00,1985860,1963622,1935.00,1950.00,3885.00,1950,1935,0.00,0.00,0,0
1415339672,s1-eth1,671854.00,14944.00,686798.00,14944,671854,447.00,226.00,673.00,226,447,0.00,0.00,0,0
1415339672,s1-eth2,14944.00,674882.00,689826.00,674882,14944,226.00,449.00,675.00,449,226,0.00,0.00,0,0
1415339672,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339672,lo,1688.00,1688.00,3376.00,1688,1688,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1415339672,s0-eth1,1251984.00,28120.00,1280104.00,28120,1251984,832.00,426.00,1258.00,426,832,0.00,0.00,0,0
1415339672,s0-eth3,14944.00,671854.00,686798.00,671854,14944,226.00,447.00,673.00,447,226,0.00,0.00,0,0
1415339672,s0-eth2,13426.00,592242.00,605668.00,592242,13426,203.00,393.00,596.00,393,203,0.00,0.00,0,0
1415339672,total,1968840.00,1983730.00,3952570.00,1983730,1968840,1952.00,1959.00,3911.00,1959,1952,0.00,0.00,0,0
1415339673,s1-eth1,661208.00,14632.00,675840.00,14632,661208,440.00,222.00,662.00,222,440,0.00,0.00,0,0
1415339673,s1-eth2,14632.00,658180.00,672812.00,658180,14632,222.00,438.00,660.00,438,222,0.00,0.00,0,0
1415339673,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339673,lo,1718.28,1718.28,3436.56,1720,1720,17.98,17.98,35.96,18,18,0.00,0.00,0,0
1415339673,s0-eth1,1249736.25,27560.44,1277296.75,27588,1250986,828.17,417.58,1245.75,418,829,0.00,0.00,0,0
1415339673,s0-eth3,14617.38,660547.50,675164.88,661208,14632,221.78,439.56,661.34,440,222,0.00,0.00,0,0
1415339673,s0-eth2,13162.84,601564.44,614727.31,602166,13176,199.80,400.60,600.40,401,200,0.00,0.00,0,0
1415339673,total,1954399.62,1963530.50,3917930.25,1965494,1956354,1929.07,1935.06,3864.14,1937,1931,0.00,0.00,0,0
1415339674,s1-eth1,661166.00,14652.00,675818.00,14652,661166,439.00,222.00,661.00,222,439,0.00,0.00,0,0
1415339674,s1-eth2,14652.00,661166.00,675818.00,661166,14652,222.00,439.00,661.00,439,222,0.00,0.00,0,0
1415339674,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339674,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339674,s0-eth1,1251244.00,28182.00,1279426.00,28182,1251244,832.00,427.00,1259.00,427,832,0.00,0.00,0,0
1415339674,s0-eth3,14652.00,661166.00,675818.00,661166,14652,222.00,439.00,661.00,439,222,0.00,0.00,0,0
1415339674,s0-eth2,13464.00,619470.00,632934.00,619470,13464,204.00,411.00,615.00,411,204,0.00,0.00,0,0
1415339674,total,1955178.00,1984636.00,3939814.00,1984636,1955178,1919.00,1938.00,3857.00,1938,1919,0.00,0.00,0,0
1415339675,s1-eth1,650516.00,14256.00,664772.00,14256,650516,432.00,216.00,648.00,216,432,0.00,0.00,0,0
1415339675,s1-eth2,14256.00,650516.00,664772.00,650516,14256,216.00,432.00,648.00,432,216,0.00,0.00,0,0
1415339675,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339675,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1415339675,s0-eth1,1251122.00,28842.00,1279964.00,28842,1251122,831.00,437.00,1268.00,437,831,0.00,0.00,0,0
1415339675,s0-eth3,14256.00,650516.00,664772.00,650516,14256,216.00,432.00,648.00,432,216,0.00,0.00,0,0
1415339675,s0-eth2,14656.00,655110.00,669766.00,655110,14656,222.00,435.00,657.00,435,222,0.00,0.00,0,0
1415339675,total,1945342.00,1999776.00,3945118.00,1999776,1945342,1923.00,1958.00,3881.00,1958,1923,0.00,0.00,0,0
1415339676,s1-eth1,663376.00,16310.00,679686.00,16310,663376,440.00,235.00,675.00,235,440,0.00,0.00,0,0
1415339676,s1-eth2,16216.00,663376.00,679592.00,663376,16216,234.00,440.00,674.00,440,234,0.00,0.00,0,0
1415339676,eth0,60.00,78.00,138.00,78,60,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1415339676,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1415339676,s0-eth1,1250356.00,32204.00,1282560.00,32204,1250356,830.00,466.00,1296.00,466,830,0.00,0.00,0,0
1415339676,s0-eth3,16310.00,663376.00,679686.00,663376,16310,235.00,440.00,675.00,440,235,0.00,0.00,0,0
1415339676,s0-eth2,15936.00,675488.00,691424.00,675488,15936,232.00,448.00,680.00,448,232,0.00,0.00,0,0
1415339676,total,1962790.00,2051368.00,4014158.00,2051368,1962790,1978.00,2036.00,4014.00,2036,1978,0.00,0.00,0,0
1415339677,s1-eth1,638268.00,19062.00,657330.00,19062,638268,422.00,255.00,677.00,255,422,0.00,0.00,0,0
1415339677,s1-eth2,19156.00,638268.00,657424.00,638268,19156,256.00,422.00,678.00,422,256,0.00,0.00,0,0
1415339677,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339677,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339677,s0-eth1,1251560.00,40754.00,1292314.00,40754,1251560,828.00,541.00,1369.00,541,828,0.00,0.00,0,0
1415339677,s0-eth3,19062.00,638268.00,657330.00,638268,19062,255.00,422.00,677.00,422,255,0.00,0.00,0,0
1415339677,s0-eth2,21720.00,626918.00,648638.00,626918,21720,286.00,415.00,701.00,415,286,0.00,0.00,0,0
1415339677,total,1949766.00,1963270.00,3913036.00,1963270,1949766,2047.00,2055.00,4102.00,2055,2047,0.00,0.00,0,0
1415339678,s1-eth1,645198.00,22594.00,667792.00,22594,645198,427.00,301.00,728.00,301,427,0.00,0.00,0,0
1415339678,s1-eth2,22594.00,648226.00,670820.00,648226,22594,301.00,429.00,730.00,429,301,0.00,0.00,0,0
1415339678,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339678,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339678,s0-eth1,1250976.00,40916.00,1291892.00,40916,1250976,828.00,546.00,1374.00,546,828,0.00,0.00,0,0
1415339678,s0-eth3,22594.00,645198.00,667792.00,645198,22594,301.00,427.00,728.00,427,301,0.00,0.00,0,0
1415339678,s0-eth2,18322.00,525536.00,543858.00,525536,18322,245.00,348.00,593.00,348,245,0.00,0.00,0,0
1415339678,total,1959684.00,1882470.00,3842154.00,1882470,1959684,2102.00,2051.00,4153.00,2051,2102,0.00,0.00,0,0
1415339679,s1-eth1,752458.00,16170.00,768628.00,16170,752458,497.00,245.00,742.00,245,497,0.00,0.00,0,0
1415339679,s1-eth2,16170.00,752458.00,768628.00,752458,16170,245.00,497.00,742.00,497,245,0.00,0.00,0,0
1415339679,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339679,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339679,s0-eth1,1250564.00,27258.00,1277822.00,27258,1250564,826.00,413.00,1239.00,413,826,0.00,0.00,0,0
