1415325881,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325881,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325881,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325881,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325881,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325882,s1-eth1,1254170.00,28050.00,1282220.00,28050,1254170,833.00,425.00,1258.00,425,833,0.00,0.00,0,0
1415325882,s1-eth2,28248.00,1251142.00,1279390.00,1251142,28248,428.00,831.00,1259.00,831,428,0.00,0.00,0,0
1415325882,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325882,lo,288.00,288.00,576.00,288,288,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1415325882,total,1282706.00,1279480.00,2562186.00,1279480,1282706,1264.00,1259.00,2523.00,1259,1264,0.00,0.00,0,0
1415325883,s1-eth1,1251230.00,27984.00,1279214.00,27984,1251230,831.00,424.00,1255.00,424,831,0.00,0.00,0,0
1415325883,s1-eth2,27984.00,1251230.00,1279214.00,1251230,27984,424.00,831.00,1255.00,831,424,0.00,0.00,0,0
1415325883,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325883,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325883,total,1279214.00,1279214.00,2558428.00,1279214,1279214,1255.00,1255.00,2510.00,1255,1255,0.00,0.00,0,0
1415325884,s1-eth1,1251870.00,28050.00,1279920.00,28050,1251870,831.00,425.00,1256.00,425,831,0.00,0.00,0,0
1415325884,s1-eth2,28050.00,1250356.00,1278406.00,1250356,28050,425.00,830.00,1255.00,830,425,0.00,0.00,0,0
1415325884,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325884,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325884,total,1279920.00,1278406.00,2558326.00,1278406,1279920,1256.00,1255.00,2511.00,1255,1256,0.00,0.00,0,0
1415325885,s1-eth1,1250426.00,27988.00,1278414.00,27988,1250426,831.00,424.00,1255.00,424,831,0.00,0.00,0,0
1415325885,s1-eth2,27922.00,1250426.00,1278348.00,1250426,27922,423.00,831.00,1254.00,831,423,0.00,0.00,0,0
1415325885,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415325885,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
