2592
20141106180442,10.0.0.2,38955,10.0.0.1,5001,3,0.0-1.0,1310720,10485760
20141106180443,10.0.0.2,38955,10.0.0.1,5001,3,1.0-2.0,1179648,9437184
20141106180444,10.0.0.2,38955,10.0.0.1,5001,3,2.0-3.0,1179648,9437184
20141106180445,10.0.0.2,38955,10.0.0.1,5001,3,3.0-4.0,1179648,9437184
20141106180446,10.0.0.2,38955,10.0.0.1,5001,3,4.0-5.0,1310720,10485760
20141106180447,10.0.0.2,38955,10.0.0.1,5001,3,5.0-6.0,1179648,9437184
20141106180448,10.0.0.2,38955,10.0.0.1,5001,3,6.0-7.0,1310720,10485760
20141106180449,10.0.0.2,38955,10.0.0.1,5001,3,7.0-8.0,1179648,9437184
20141106180450,10.0.0.2,38955,10.0.0.1,5001,3,8.0-9.0,1179648,9437184
20141106180451,10.0.0.2,38955,10.0.0.1,5001,3,9.0-10.0,1310720,10485760
20141106180452,10.0.0.2,38955,10.0.0.1,5001,3,10.0-11.0,1179648,9437184
20141106180453,10.0.0.2,38955,10.0.0.1,5001,3,11.0-12.0,1048576,8388608
20141106180454,10.0.0.2,38955,10.0.0.1,5001,3,12.0-13.0,1179648,9437184
20141106180455,10.0.0.2,38955,10.0.0.1,5001,3,13.0-14.0,1310720,10485760
20141106180456,10.0.0.2,38955,10.0.0.1,5001,3,14.0-15.0,1179648,9437184
20141106180457,10.0.0.2,38955,10.0.0.1,5001,3,15.0-16.0,1179648,9437184
20141106180458,10.0.0.2,38955,10.0.0.1,5001,3,16.0-17.0,1179648,9437184
20141106180459,10.0.0.2,38955,10.0.0.1,5001,3,17.0-18.0,1179648,9437184
20141106180500,10.0.0.2,38955,10.0.0.1,5001,3,18.0-19.0,1310720,10485760
20141106180501,10.0.0.2,38955,10.0.0.1,5001,3,19.0-20.0,1179648,9437184
20141106180502,10.0.0.2,38955,10.0.0.1,5001,3,20.0-21.0,1048576,8388608
20141106180503,10.0.0.2,38955,10.0.0.1,5001,3,21.0-22.0,1179648,9437184
20141106180504,10.0.0.2,38955,10.0.0.1,5001,3,22.0-23.0,1310720,10485760
20141106180505,10.0.0.2,38955,10.0.0.1,5001,3,23.0-24.0,1179648,9437184
20141106180506,10.0.0.2,38955,10.0.0.1,5001,3,24.0-25.0,1179648,9437184
20141106180507,10.0.0.2,38955,10.0.0.1,5001,3,25.0-26.0,1179648,9437184
20141106180508,10.0.0.2,38955,10.0.0.1,5001,3,26.0-27.0,1179648,9437184
20141106180509,10.0.0.2,38955,10.0.0.1,5001,3,27.0-28.0,1310720,10485760
20141106180510,10.0.0.2,38955,10.0.0.1,5001,3,28.0-29.0,1179648,9437184
20141106180511,10.0.0.2,38955,10.0.0.1,5001,3,29.0-30.0,1048576,8388608
20141106180512,10.0.0.2,38955,10.0.0.1,5001,3,30.0-31.0,1310720,10485760
20141106180513,10.0.0.2,38955,10.0.0.1,5001,3,31.0-32.0,1179648,9437184
20141106180514,10.0.0.2,38955,10.0.0.1,5001,3,32.0-33.0,1179648,9437184
20141106180515,10.0.0.2,38955,10.0.0.1,5001,3,33.0-34.0,1179648,9437184
20141106180516,10.0.0.2,38955,10.0.0.1,5001,3,34.0-35.0,1179648,9437184
20141106180517,10.0.0.2,38955,10.0.0.1,5001,3,35.0-36.0,1310720,10485760
20141106180518,10.0.0.2,38955,10.0.0.1,5001,3,36.0-37.0,1048576,8388608
20141106180519,10.0.0.2,38955,10.0.0.1,5001,3,37.0-38.0,1179648,9437184
20141106180520,10.0.0.2,38955,10.0.0.1,5001,3,38.0-39.0,1310720,10485760
20141106180521,10.0.0.2,38955,10.0.0.1,5001,3,39.0-40.0,1179648,9437184
20141106180522,10.0.0.2,38955,10.0.0.1,5001,3,40.0-41.0,1179648,9437184
20141106180523,10.0.0.2,38955,10.0.0.1,5001,3,41.0-42.0,1179648,9437184
20141106180524,10.0.0.2,38955,10.0.0.1,5001,3,42.0-43.0,1179648,9437184
20141106180525,10.0.0.2,38955,10.0.0.1,5001,3,43.0-44.0,1179648,9437184
20141106180526,10.0.0.2,38955,10.0.0.1,5001,3,44.0-45.0,1179648,9437184
20141106180527,10.0.0.2,38955,10.0.0.1,5001,3,45.0-46.0,1179648,9437184
20141106180528,10.0.0.2,38955,10.0.0.1,5001,3,46.0-47.0,1310720,10485760
20141106180529,10.0.0.2,38955,10.0.0.1,5001,3,47.0-48.0,1179648,9437184
20141106180530,10.0.0.2,38955,10.0.0.1,5001,3,48.0-49.0,1179648,9437184
20141106180531,10.0.0.2,38955,10.0.0.1,5001,3,49.0-50.0,1179648,9437184
20141106180532,10.0.0.2,38955,10.0.0.1,5001,3,50.0-51.0,1179648,9437184
20141106180533,10.0.0.2,38955,10.0.0.1,5001,3,51.0-52.0,1179648,9437184
20141106180534,10.0.0.2,38955,10.0.0.1,5001,3,52.0-53.0,1179648,9437184
20141106180535,10.0.0.2,38955,10.0.0.1,5001,3,53.0-54.0,1179648,9437184
