1415376406.842937,0
1415376406.891628,0
1415376406.935824,0
1415376406.982554,0
1415376407.025753,0
1415376407.075973,0
1415376407.116708,0
1415376407.157617,0
1415376407.198708,0
1415376407.244155,0
1415376407.286937,0
1415376407.329209,0
1415376407.367250,0
1415376407.409432,0
1415376407.449652,0
1415376407.489544,0
1415376407.529592,0
1415376407.568320,0
1415376407.612162,0
1415376407.658744,0
1415376407.702649,0
1415376407.747826,0
1415376407.789792,0
1415376407.829145,0
1415376407.869427,0
1415376407.912414,0
1415376407.956583,0
1415376407.998279,0
1415376408.036601,0
1415376408.082062,0
1415376408.125453,0
1415376408.169513,0
1415376408.207870,0
1415376408.249603,0
1415376408.286196,0
1415376408.330953,0
1415376408.370306,0
1415376408.409221,0
1415376408.451533,0
1415376408.497490,0
1415376408.539990,0
1415376408.580851,0
1415376408.624792,0
1415376408.666770,0
1415376408.708301,0
1415376408.745934,0
1415376408.788187,0
1415376408.832230,0
1415376408.879389,0
1415376408.919846,0
1415376408.960839,0
1415376409.003535,0
1415376409.048038,0
1415376409.083935,0
1415376409.130905,0
1415376409.173066,0
1415376409.215809,0
1415376409.258088,0
1415376409.316276,0
1415376409.354377,0
1415376409.394082,0
1415376409.440342,0
1415376409.481449,0
1415376409.530673,0
1415376409.572908,0
1415376409.611515,0
1415376409.650971,0
1415376409.689923,0
1415376409.730607,0
1415376409.768940,0
1415376409.807285,0
1415376409.848947,0
1415376409.891662,0
1415376409.931518,0
1415376409.975443,0
1415376410.022163,0
1415376410.064496,0
1415376410.105815,0
1415376410.154700,0
1415376410.197441,0
1415376410.239740,0
1415376410.280046,0
1415376410.321312,0
1415376410.363111,0
1415376410.407194,0
1415376410.452891,0
1415376410.521615,0
1415376410.571664,0
1415376410.613871,0
1415376410.657830,0
1415376410.696195,0
1415376410.742196,0
1415376410.786852,0
1415376410.832950,0
1415376410.870449,0
1415376410.908334,0
1415376410.948103,0
1415376410.992715,0
1415376411.035488,0
1415376411.081973,0
1415376411.123923,0
1415376411.166181,0
1415376411.209893,0
1415376411.247883,0
1415376411.287169,0
1415376411.327056,0
1415376411.372220,0
1415376411.415554,0
1415376411.462272,0
1415376411.504928,0
1415376411.554878,0
1415376411.596329,0
1415376411.640900,0
1415376411.684601,0
1415376411.724462,0
1415376411.765627,0
1415376411.811697,0
1415376411.860362,0
1415376411.903845,0
1415376411.947075,0
1415376411.991391,0
1415376412.034606,0
1415376412.081301,0
1415376412.129494,0
1415376412.174836,0
1415376412.216409,0
1415376412.263036,0
1415376412.303632,0
1415376412.352309,0
1415376412.396302,0
1415376412.438800,0
1415376412.479493,0
1415376412.519594,0
1415376412.559492,0
1415376412.599775,0
1415376412.636043,0
1415376412.681253,0
1415376412.721005,0
1415376412.763817,0
1415376412.803748,0
1415376412.850978,0
1415376412.892935,0
1415376412.938053,0
1415376412.976322,0
1415376413.016714,0
1415376413.056828,0
1415376413.094762,0
1415376413.139483,0
1415376413.183768,0
1415376413.228102,0
1415376413.272840,0
1415376413.316355,0
1415376413.359505,0
1415376413.396709,0
1415376413.439339,0
1415376413.482472,0
1415376413.533545,0
1415376413.576660,0
1415376413.615568,0
1415376413.660815,0
1415376413.701603,0
1415376413.740571,0
1415376413.784895,0
1415376413.824801,0
1415376413.867661,0
1415376413.911435,0
1415376413.954254,0
1415376413.995381,0
1415376414.036713,0
1415376414.085466,0
1415376414.130323,0
1415376414.167592,0
1415376414.209868,0
1415376414.250451,0
1415376414.293146,0
1415376414.338398,0
1415376414.378455,0
1415376414.419466,0
1415376414.457992,0
1415376414.496774,0
1415376414.540295,0
1415376414.588242,0
1415376414.633704,0
1415376414.680821,0
1415376414.723342,0
1415376414.764155,0
1415376414.806640,0
1415376414.854881,0
1415376414.902643,0
1415376414.943131,0
1415376414.991050,0
1415376415.031393,0
1415376415.072465,0
1415376415.123588,0
1415376415.165326,0
1415376415.207063,0
1415376415.249429,0
1415376415.290870,0
1415376415.333540,0
1415376415.375541,0
1415376415.424395,0
1415376415.470423,0
1415376415.507668,0
1415376415.550830,0
1415376415.588664,0
1415376415.627764,0
1415376415.668485,0
1415376415.704626,0
1415376415.749412,0
1415376415.786969,0
1415376415.832460,0
1415376415.876514,0
1415376415.921594,0
1415376415.963788,0
1415376416.006710,0
1415376416.045408,0
1415376416.085733,0
1415376416.124899,0
1415376416.175193,0
1415376416.219194,0
1415376416.263408,0
1415376416.305826,0
1415376416.345993,0
1415376416.387760,0
1415376416.430329,0
1415376416.471332,0
1415376416.513466,0
1415376416.563888,0
1415376416.609127,0
1415376416.653069,0
1415376416.694090,0
1415376416.740588,0
1415376416.782845,0
1415376416.827764,0
1415376416.874810,0
1415376416.920172,0
1415376416.960465,0
1415376417.002423,0
1415376417.044268,0
1415376417.090372,0
1415376417.129662,0
1415376417.174550,0
1415376417.215495,0
1415376417.262439,0
1415376417.303652,0
1415376417.350429,0
1415376417.391470,0
1415376417.430947,0
1415376417.473620,0
1415376417.517328,0
1415376417.559949,0
1415376417.601621,0
1415376417.643816,0
1415376417.684187,0
1415376417.729344,0
1415376417.769479,0
1415376417.813157,0
1415376417.855210,0
1415376417.899541,0
1415376417.941383,0
1415376417.983597,0
1415376418.034431,0
1415376418.085540,0
1415376418.134637,0
1415376418.175815,0
1415376418.218142,0
1415376418.263611,0
1415376418.314512,0
1415376418.359064,0
1415376418.399298,0
1415376418.439863,0
1415376418.482223,0
1415376418.525388,0
1415376418.569112,0
1415376418.608046,0
1415376418.645353,0
1415376418.687535,0
1415376418.725353,0
1415376418.767930,0
1415376418.807578,0
1415376418.847337,0
1415376418.890763,0
1415376418.931809,0
1415376418.976293,0
1415376419.017033,0
1415376419.055298,0
1415376419.097693,0
1415376419.140305,0
1415376419.181437,0
1415376419.224480,0
1415376419.265606,0
1415376419.304760,0
1415376419.350211,0
1415376419.388181,0
1415376419.437337,0
1415376419.476658,0
1415376419.522515,0
1415376419.561609,0
1415376419.606661,0
1415376419.661913,0
1415376419.700320,0
1415376419.740618,0
1415376419.780534,0
1415376419.824089,0
1415376419.872079,0
1415376419.916533,0
1415376419.955969,0
1415376420.003507,0
1415376420.054631,0
1415376420.098691,0
1415376420.138255,0
1415376420.178287,0
1415376420.227184,0
1415376420.264936,0
1415376420.311313,0
1415376420.352723,0
1415376420.393189,0
1415376420.435251,0
1415376420.477875,0
1415376420.520355,0
1415376420.583163,0
1415376420.628272,0
1415376420.665994,0
1415376420.705476,0
1415376420.750837,0
1415376420.798833,0
1415376420.839890,0
1415376420.884303,0
1415376420.926747,0
1415376420.976225,0
1415376421.020173,0
1415376421.060029,0
1415376421.096244,0
1415376421.140124,0
1415376421.178863,0
1415376421.215328,0
1415376421.259133,0
1415376421.300372,0
1415376421.346420,0
1415376421.389821,0
1415376421.430591,0
1415376421.469007,0
1415376421.514445,0
1415376421.554924,0
1415376421.599421,0
1415376421.635647,0
1415376421.684682,0
1415376421.730938,0
1415376421.770907,0
1415376421.812247,0
1415376421.858960,0
1415376421.898970,0
1415376421.938398,0
1415376421.978921,0
1415376422.020899,0
1415376422.062151,0
1415376422.102961,0
1415376422.147455,0
1415376422.192369,0
1415376422.238550,0
1415376422.279575,0
1415376422.320083,0
1415376422.359927,0
1415376422.404086,0
1415376422.448812,0
1415376422.484913,0
1415376422.532483,0
1415376422.575399,0
1415376422.619357,0
1415376422.657315,0
1415376422.708346,0
1415376422.753211,0
1415376422.797940,0
1415376422.838780,0
1415376422.881980,0
1415376422.921336,0
1415376422.963805,0
1415376423.007694,0
1415376423.053115,0
1415376423.102292,0
1415376423.146573,0
1415376423.187020,0
1415376423.225011,0
1415376423.264541,0
1415376423.305603,0
1415376423.350947,0
1415376423.393380,0
1415376423.435166,0
1415376423.478578,0
1415376423.520014,0
1415376423.560218,0
1415376423.603998,0
1415376423.649629,0
1415376423.687949,0
1415376423.729443,0
1415376423.766148,0
1415376423.811001,0
1415376423.847656,0
1415376423.885444,0
1415376423.923694,0
1415376423.972366,0
1415376424.014596,0
1415376424.057830,0
1415376424.095573,0
1415376424.135398,0
1415376424.180655,0
1415376424.219143,0
1415376424.259360,0
1415376424.298825,0
1415376424.341676,0
1415376424.384254,0
1415376424.429848,0
1415376424.473357,0
1415376424.518808,0
1415376424.561007,0
1415376424.601953,0
1415376424.650444,0
1415376424.690241,0
1415376424.730886,0
1415376424.772906,0
1415376424.818761,0
1415376424.855196,0
1415376424.901885,0
1415376424.950966,0
1415376424.993529,0
1415376425.045625,0
1415376425.087485,0
1415376425.125079,0
1415376425.163722,0
1415376425.209360,0
1415376425.252760,0
1415376425.297940,0
1415376425.339444,0
1415376425.381712,0
1415376425.428553,0
1415376425.468491,0
1415376425.508385,0
1415376425.549040,0
1415376425.590975,0
1415376425.630937,0
1415376425.676612,0
1415376425.721249,0
1415376425.762969,0
1415376425.808881,0
1415376425.849743,0
1415376425.888469,0
1415376425.928829,0
1415376425.969279,0
1415376426.010252,0
1415376426.052944,0
1415376426.102639,0
1415376426.144524,0
1415376426.187792,0
1415376426.230423,0
1415376426.271846,0
1415376426.319430,0
1415376426.363321,0
1415376426.407280,0
1415376426.444881,0
1415376426.487245,0
1415376426.527777,0
1415376426.566254,0
1415376426.609288,0
1415376426.647353,0
1415376426.686774,0
1415376426.731588,0
1415376426.772337,0
1415376426.815616,0
1415376426.863608,0
1415376426.905678,0
1415376426.951064,0
1415376427.000566,0
1415376427.043881,0
1415376427.087549,0
1415376427.127459,0
1415376427.167346,0
1415376427.210134,0
1415376427.250504,0
1415376427.292807,0
1415376427.334939,0
1415376427.379615,0
1415376427.416633,0
1415376427.455738,0
1415376427.497312,0
1415376427.540964,0
1415376427.584383,0
1415376427.629964,0
1415376427.668567,0
1415376427.713242,0
1415376427.757630,0
1415376427.799042,0
1415376427.835447,0
1415376427.877789,0
1415376427.915532,0
1415376427.958995,0
1415376427.997624,0
1415376428.038529,0
1415376428.075501,0
1415376428.122179,0
1415376428.164449,0
1415376428.208719,0
1415376428.246456,0
1415376428.285009,0
1415376428.326830,0
1415376428.367709,0
1415376428.404921,0
1415376428.452905,0
1415376428.497963,0
1415376428.543026,0
1415376428.588885,0
1415376428.628688,0
1415376428.664804,0
1415376428.705895,0
1415376428.753021,0
1415376428.800378,0
1415376428.839980,0
1415376428.879395,0
1415376428.927141,0
1415376428.966259,0
1415376429.013934,0
1415376429.058809,0
1415376429.095799,0
1415376429.138209,0
1415376429.176641,0
1415376429.220397,0
1415376429.264715,0
1415376429.303433,0
1415376429.346809,0
1415376429.387709,0
1415376429.429257,0
1415376429.474111,0
1415376429.514772,0
1415376429.556895,0
1415376429.599930,0
1415376429.640714,0
1415376429.678387,0
