16834
20141106215517,10.0.0.2,54094,10.0.0.4,5001,3,0.0-1.0,655360,5242880
20141106215517,10.0.0.2,54094,10.0.0.4,5001,3,1.0-2.0,393216,3145728
20141106215519,10.0.0.2,54094,10.0.0.4,5001,3,2.0-3.0,524288,4194304
20141106215520,10.0.0.2,54094,10.0.0.4,5001,3,3.0-4.0,393216,3145728
20141106215521,10.0.0.2,54094,10.0.0.4,5001,3,4.0-5.0,524288,4194304
20141106215521,10.0.0.2,54094,10.0.0.4,5001,3,5.0-6.0,393216,3145728
20141106215522,10.0.0.2,54094,10.0.0.4,5001,3,6.0-7.0,524288,4194304
20141106215523,10.0.0.2,54094,10.0.0.4,5001,3,7.0-8.0,524288,4194304
20141106215524,10.0.0.2,54094,10.0.0.4,5001,3,8.0-9.0,524288,4194304
20141106215525,10.0.0.2,54094,10.0.0.4,5001,3,9.0-10.0,524288,4194304
20141106215527,10.0.0.2,54094,10.0.0.4,5001,3,10.0-11.0,655360,5242880
20141106215527,10.0.0.2,54094,10.0.0.4,5001,3,11.0-12.0,524288,4194304
20141106215529,10.0.0.2,54094,10.0.0.4,5001,3,12.0-13.0,524288,4194304
20141106215530,10.0.0.2,54094,10.0.0.4,5001,3,13.0-14.0,393216,3145728
20141106215531,10.0.0.2,54094,10.0.0.4,5001,3,14.0-15.0,393216,3145728
20141106215532,10.0.0.2,54094,10.0.0.4,5001,3,15.0-16.0,262144,2097152
20141106215533,10.0.0.2,54094,10.0.0.4,5001,3,16.0-17.0,393216,3145728
20141106215534,10.0.0.2,54094,10.0.0.4,5001,3,17.0-18.0,262144,2097152
20141106215535,10.0.0.2,54094,10.0.0.4,5001,3,18.0-19.0,393216,3145728
20141106215536,10.0.0.2,54094,10.0.0.4,5001,3,19.0-20.0,262144,2097152
20141106215537,10.0.0.2,54094,10.0.0.4,5001,3,20.0-21.0,393216,3145728
20141106215538,10.0.0.2,54094,10.0.0.4,5001,3,21.0-22.0,262144,2097152
20141106215539,10.0.0.2,54094,10.0.0.4,5001,3,22.0-23.0,393216,3145728
20141106215540,10.0.0.2,54094,10.0.0.4,5001,3,23.0-24.0,393216,3145728
20141106215541,10.0.0.2,54094,10.0.0.4,5001,3,24.0-25.0,262144,2097152
20141106215542,10.0.0.2,54094,10.0.0.4,5001,3,25.0-26.0,393216,3145728
20141106215542,10.0.0.2,54094,10.0.0.4,5001,3,26.0-27.0,262144,2097152
20141106215544,10.0.0.2,54094,10.0.0.4,5001,3,27.0-28.0,393216,3145728
20141106215545,10.0.0.2,54094,10.0.0.4,5001,3,28.0-29.0,393216,3145728
20141106215546,10.0.0.2,54094,10.0.0.4,5001,3,29.0-30.0,262144,2097152
20141106215546,10.0.0.2,54094,10.0.0.4,5001,3,0.0-30.5,12582912,3298897
