1415326232,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326232,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326232,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326232,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326232,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326232,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326232,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326233,s1-eth1,1261454.75,28435.82,1289890.50,28578,1267762,836.82,430.85,1267.66,433,841,0.00,0.00,0,0
1415326233,s1-eth2,28501.49,1258441.75,1286943.25,1264734,28644,431.84,834.83,1266.67,839,434,0.00,0.00,0,0
1415326233,s2-eth1,1259695.25,28529.88,1288225.12,28644,1264734,835.66,432.27,1267.93,434,839,0.00,0.00,0,0
1415326233,s2-eth2,28549.45,1255908.12,1284457.62,1257164,28578,432.57,833.17,1265.73,834,433,0.00,0.00,0,0
1415326233,eth0,89.91,89.91,179.82,90,90,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1415326233,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326233,total,2587220.75,2576633.50,5163854.50,2579210,2589808,2545.45,2538.46,5083.92,2541,2548,0.00,0.00,0,0
1415326234,s1-eth1,1251264.00,27984.00,1279248.00,27984,1251264,832.00,424.00,1256.00,424,832,0.00,0.00,0,0
1415326234,s1-eth2,27918.00,1251264.00,1279182.00,1251264,27918,423.00,832.00,1255.00,832,423,0.00,0.00,0,0
1415326234,s2-eth1,1251264.00,27918.00,1279182.00,27918,1251264,832.00,423.00,1255.00,423,832,0.00,0.00,0,0
1415326234,s2-eth2,27984.00,1251264.00,1279248.00,1251264,27984,424.00,832.00,1256.00,832,424,0.00,0.00,0,0
1415326234,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415326234,lo,576.00,576.00,1152.00,576,576,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1415326234,total,2556449.50,2556449.50,5112899.00,2559006,2559006,2514.49,2514.49,5028.97,2517,2517,0.00,0.00,0,0
1415326235,s1-eth1,1244300.00,27856.00,1272156.00,27856,1244300,826.00,422.00,1248.00,422,826,0.00,0.00,0,0
1415326235,s1-eth2,27922.00,1248842.00,1276764.00,1248842,27922,423.00,829.00,1252.00,829,423,0.00,0.00,0,0
