3845
20141106181551,10.0.0.2,38971,10.0.0.1,5001,3,0.0-1.0,524288,4194304
20141106181552,10.0.0.2,38971,10.0.0.1,5001,3,1.0-2.0,786432,6291456
20141106181553,10.0.0.2,38971,10.0.0.1,5001,3,2.0-3.0,917504,7340032
20141106181554,10.0.0.2,38971,10.0.0.1,5001,3,3.0-4.0,1179648,9437184
20141106181555,10.0.0.2,38971,10.0.0.1,5001,3,4.0-5.0,1441792,11534336
20141106181556,10.0.0.2,38971,10.0.0.1,5001,3,5.0-6.0,1703936,13631488
20141106181557,10.0.0.2,38971,10.0.0.1,5001,3,6.0-7.0,2228224,17825792
20141106181558,10.0.0.2,38971,10.0.0.1,5001,3,7.0-8.0,2883584,23068672
20141106181559,10.0.0.2,38971,10.0.0.1,5001,3,8.0-9.0,4194304,33554432
20141106181600,10.0.0.2,38971,10.0.0.1,5001,3,9.0-10.0,5373952,42991616
20141106181601,10.0.0.2,38971,10.0.0.1,5001,3,10.0-11.0,5767168,46137344
20141106181602,10.0.0.2,38971,10.0.0.1,5001,3,11.0-12.0,5636096,45088768
20141106181603,10.0.0.2,38971,10.0.0.1,5001,3,12.0-13.0,5898240,47185920
20141106181604,10.0.0.2,38971,10.0.0.1,5001,3,13.0-14.0,5636096,45088768
20141106181605,10.0.0.2,38971,10.0.0.1,5001,3,14.0-15.0,5767168,46137344
20141106181606,10.0.0.2,38971,10.0.0.1,5001,3,15.0-16.0,5898240,47185920
20141106181607,10.0.0.2,38971,10.0.0.1,5001,3,16.0-17.0,5767168,46137344
20141106181608,10.0.0.2,38971,10.0.0.1,5001,3,17.0-18.0,5898240,47185920
20141106181609,10.0.0.2,38971,10.0.0.1,5001,3,18.0-19.0,5898240,47185920
20141106181610,10.0.0.2,38971,10.0.0.1,5001,3,19.0-20.0,5767168,46137344
20141106181611,10.0.0.2,38971,10.0.0.1,5001,3,20.0-21.0,5505024,44040192
20141106181612,10.0.0.2,38971,10.0.0.1,5001,3,21.0-22.0,5505024,44040192
20141106181613,10.0.0.2,38971,10.0.0.1,5001,3,22.0-23.0,5636096,45088768
20141106181614,10.0.0.2,38971,10.0.0.1,5001,3,23.0-24.0,5242880,41943040
20141106181615,10.0.0.2,38971,10.0.0.1,5001,3,24.0-25.0,5767168,46137344
20141106181616,10.0.0.2,38971,10.0.0.1,5001,3,25.0-26.0,5767168,46137344
20141106181617,10.0.0.2,38971,10.0.0.1,5001,3,26.0-27.0,5898240,47185920
20141106181618,10.0.0.2,38971,10.0.0.1,5001,3,27.0-28.0,5767168,46137344
20141106181619,10.0.0.2,38971,10.0.0.1,5001,3,28.0-29.0,5767168,46137344
20141106181620,10.0.0.2,38971,10.0.0.1,5001,3,29.0-30.0,5898240,47185920
20141106181621,10.0.0.2,38971,10.0.0.1,5001,3,30.0-31.0,5242880,41943040
20141106181622,10.0.0.2,38971,10.0.0.1,5001,3,31.0-32.0,4980736,39845888
20141106181623,10.0.0.2,38971,10.0.0.1,5001,3,32.0-33.0,5767168,46137344
20141106181624,10.0.0.2,38971,10.0.0.1,5001,3,33.0-34.0,4587520,36700160
20141106181625,10.0.0.2,38971,10.0.0.1,5001,3,34.0-35.0,5505024,44040192
20141106181626,10.0.0.2,38971,10.0.0.1,5001,3,35.0-36.0,5898240,47185920
20141106181627,10.0.0.2,38971,10.0.0.1,5001,3,36.0-37.0,5636096,45088768
20141106181628,10.0.0.2,38971,10.0.0.1,5001,3,37.0-38.0,5767168,46137344
20141106181629,10.0.0.2,38971,10.0.0.1,5001,3,38.0-39.0,4587520,36700160
20141106181630,10.0.0.2,38971,10.0.0.1,5001,3,39.0-40.0,4325376,34603008
20141106181631,10.0.0.2,38971,10.0.0.1,5001,3,40.0-41.0,4325376,34603008
20141106181632,10.0.0.2,38971,10.0.0.1,5001,3,41.0-42.0,4063232,32505856
20141106181633,10.0.0.2,38971,10.0.0.1,5001,3,42.0-43.0,4456448,35651584
20141106181634,10.0.0.2,38971,10.0.0.1,5001,3,43.0-44.0,4849664,38797312
20141106181635,10.0.0.2,38971,10.0.0.1,5001,3,44.0-45.0,4980736,39845888
20141106181636,10.0.0.2,38971,10.0.0.1,5001,3,45.0-46.0,4587520,36700160
20141106181637,10.0.0.2,38971,10.0.0.1,5001,3,46.0-47.0,5111808,40894464
20141106181638,10.0.0.2,38971,10.0.0.1,5001,3,47.0-48.0,4456448,35651584
20141106181639,10.0.0.2,38971,10.0.0.1,5001,3,48.0-49.0,3145728,25165824
20141106181640,10.0.0.2,38971,10.0.0.1,5001,3,49.0-50.0,3932160,31457280
20141106181641,10.0.0.2,38971,10.0.0.1,5001,3,50.0-51.0,4063232,32505856
20141106181642,10.0.0.2,38971,10.0.0.1,5001,3,51.0-52.0,4194304,33554432
20141106181643,10.0.0.2,38971,10.0.0.1,5001,3,52.0-53.0,4063232,32505856
20141106181644,10.0.0.2,38971,10.0.0.1,5001,3,53.0-54.0,3538944,28311552
20141106181645,10.0.0.2,38971,10.0.0.1,5001,3,54.0-55.0,3145728,25165824
20141106181646,10.0.0.2,38971,10.0.0.1,5001,3,55.0-56.0,3801088,30408704
20141106181647,10.0.0.2,38971,10.0.0.1,5001,3,56.0-57.0,1835008,14680064
20141106181648,10.0.0.2,38971,10.0.0.1,5001,3,57.0-58.0,4849664,38797312
20141106181649,10.0.0.2,38971,10.0.0.1,5001,3,58.0-59.0,4980736,39845888
20141106181650,10.0.0.2,38971,10.0.0.1,5001,3,59.0-60.0,4718592,37748736
20141106181650,10.0.0.2,38971,10.0.0.1,5001,3,0.0-60.0,271450112,36186938
