14797
20141106215225,10.0.0.1,44697,10.0.0.2,5001,3,0.0-1.0,1310720,10485760
20141106215226,10.0.0.1,44697,10.0.0.2,5001,3,1.0-2.0,1179648,9437184
20141106215227,10.0.0.1,44697,10.0.0.2,5001,3,2.0-3.0,1310720,10485760
20141106215228,10.0.0.1,44697,10.0.0.2,5001,3,3.0-4.0,1179648,9437184
20141106215229,10.0.0.1,44697,10.0.0.2,5001,3,4.0-5.0,1179648,9437184
20141106215230,10.0.0.1,44697,10.0.0.2,5001,3,5.0-6.0,1179648,9437184
20141106215231,10.0.0.1,44697,10.0.0.2,5001,3,6.0-7.0,1179648,9437184
20141106215232,10.0.0.1,44697,10.0.0.2,5001,3,7.0-8.0,1310720,10485760
20141106215233,10.0.0.1,44697,10.0.0.2,5001,3,8.0-9.0,1179648,9437184
20141106215234,10.0.0.1,44697,10.0.0.2,5001,3,9.0-10.0,1310720,10485760
20141106215235,10.0.0.1,44697,10.0.0.2,5001,3,10.0-11.0,1179648,9437184
20141106215236,10.0.0.1,44697,10.0.0.2,5001,3,11.0-12.0,1179648,9437184
20141106215237,10.0.0.1,44697,10.0.0.2,5001,3,12.0-13.0,1179648,9437184
20141106215238,10.0.0.1,44697,10.0.0.2,5001,3,13.0-14.0,1179648,9437184
20141106215239,10.0.0.1,44697,10.0.0.2,5001,3,14.0-15.0,1179648,9437184
20141106215240,10.0.0.1,44697,10.0.0.2,5001,3,15.0-16.0,1179648,9437184
20141106215241,10.0.0.1,44697,10.0.0.2,5001,3,16.0-17.0,1179648,9437184
20141106215242,10.0.0.1,44697,10.0.0.2,5001,3,17.0-18.0,1310720,10485760
20141106215243,10.0.0.1,44697,10.0.0.2,5001,3,18.0-19.0,1179648,9437184
20141106215244,10.0.0.1,44697,10.0.0.2,5001,3,19.0-20.0,1048576,8388608
20141106215245,10.0.0.1,44697,10.0.0.2,5001,3,20.0-21.0,1179648,9437184
20141106215246,10.0.0.1,44697,10.0.0.2,5001,3,21.0-22.0,1310720,10485760
20141106215247,10.0.0.1,44697,10.0.0.2,5001,3,22.0-23.0,1179648,9437184
20141106215248,10.0.0.1,44697,10.0.0.2,5001,3,23.0-24.0,1179648,9437184
20141106215249,10.0.0.1,44697,10.0.0.2,5001,3,24.0-25.0,1179648,9437184
20141106215250,10.0.0.1,44697,10.0.0.2,5001,3,25.0-26.0,1310720,10485760
20141106215251,10.0.0.1,44697,10.0.0.2,5001,3,26.0-27.0,1179648,9437184
20141106215252,10.0.0.1,44697,10.0.0.2,5001,3,27.0-28.0,1048576,8388608
20141106215253,10.0.0.1,44697,10.0.0.2,5001,3,28.0-29.0,1310720,10485760
20141106215254,10.0.0.1,44697,10.0.0.2,5001,3,29.0-30.0,1179648,9437184
20141106215254,10.0.0.1,44697,10.0.0.2,5001,3,0.0-30.2,36306944,9610529
