1415339820,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s3-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s4-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s4-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s0-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s0-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,s0-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339820,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1415339821,s1-eth1,652575.44,16465.54,669041.00,16482,653228,449.55,248.75,698.30,249,450,0.00,0.00,0,0
1415339821,s1-eth3,12369.63,481434.59,493804.22,481916,12382,186.81,333.67,520.48,334,187,0.00,0.00,0,0
1415339821,s1-eth2,4095.90,171140.86,175236.77,171312,4100,61.94,115.88,177.82,116,62,0.00,0.00,0,0
1415339821,s2-eth1,481434.59,12369.63,493804.22,12382,481916,333.67,186.81,520.48,187,334,0.00,0.00,0,0
1415339821,s2-eth3,7284.72,276201.81,283486.53,276478,7292,109.89,194.81,304.70,195,110,0.00,0.00,0,0
1415339821,s2-eth2,5018.98,205232.77,210251.75,205438,5024,75.92,138.86,214.79,139,76,0.00,0.00,0,0
1415339821,s3-eth1,276201.81,7284.72,283486.53,7292,276478,194.81,109.89,304.70,110,195,0.00,0.00,0,0
1415339821,s3-eth3,3708.29,138137.86,141846.16,138276,3712,55.94,97.90,153.85,98,56,0.00,0.00,0,0
1415339821,s3-eth2,3444.56,138063.94,141508.50,138202,3448,51.95,96.90,148.85,97,52,0.00,0.00,0,0
1415339821,eth0,0.00,415.58,415.58,416,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1415339821,lo,21178.82,21178.82,42357.64,21200,21200,176.82,176.82,353.65,177,177,0.00,0.00,0,0
1415339821,s4-eth1,138137.86,3708.29,141846.16,3712,138276,97.90,55.94,153.85,56,98,0.00,0.00,0,0
1415339821,s4-eth2,3708.29,138137.86,141846.16,138276,3712,55.94,97.90,153.85,98,56,0.00,0.00,0,0
1415339821,s0-eth1,721758.25,21946.05,743704.31,21968,722480,499.50,331.67,831.17,332,500,0.00,0.00,0,0
1415339821,s0-eth3,16465.54,652575.44,669041.00,653228,16482,248.75,449.55,698.30,450,249,0.00,0.00,0,0
1415339821,s0-eth2,5480.52,223382.62,228863.14,223606,5486,82.92,150.85,233.77,151,83,0.00,0.00,0,0
1415339821,total,2352863.25,2507676.50,4860539.50,2510184,2355216,2682.32,2788.21,5470.53,2791,2685,0.00,0.00,0,0
1415339822,s1-eth1,1029838.19,22987.01,1052825.25,23010,1030868,685.31,348.65,1033.97,349,686,0.00,0.00,0,0
1415339822,s1-eth3,17010.99,765684.31,782695.31,766450,17028,257.74,508.49,766.23,509,258,0.00,0.00,0,0
1415339822,s1-eth2,5976.02,265666.34,271642.38,265932,5982,90.91,177.82,268.73,178,91,0.00,0.00,0,0
1415339822,s2-eth1,765684.31,17010.99,782695.31,17028,766450,508.49,257.74,766.23,258,509,0.00,0.00,0,0
1415339822,s2-eth3,11604.40,520539.47,532143.88,521060,11616,175.82,345.65,521.48,346,176,0.00,0.00,0,0
1415339822,s2-eth2,5472.53,249682.33,255154.86,249932,5478,82.92,165.83,248.75,166,83,0.00,0.00,0,0
1415339822,s3-eth1,520539.47,11604.40,532143.88,11616,521060,345.65,175.82,521.48,176,346,0.00,0.00,0,0
1415339822,s3-eth3,5802.20,260269.73,266071.94,260530,5808,87.91,172.83,260.74,173,88,0.00,0.00,0,0
1415339822,s3-eth2,5934.07,260269.73,266203.81,260530,5940,89.91,172.83,262.74,173,90,0.00,0.00,0,0
